domain,_original_idx,TEXT,text_length,word_count,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,Autre,pred_Colère,pred_Dégoût,pred_Joie,pred_Peur,pred_Surprise,pred_Tristesse,pred_Admiration,pred_Culpabilité,pred_Embarras,pred_Fierté,pred_Jalousie,pred_Autre,proba_Colère,proba_Dégoût,proba_Joie,proba_Peur,proba_Surprise,proba_Tristesse,proba_Admiration,proba_Culpabilité,proba_Embarras,proba_Fierté,proba_Jalousie,proba_Autre,err_Colère,err_Dégoût,err_Joie,err_Peur,err_Surprise,err_Tristesse,err_Admiration,err_Culpabilité,err_Embarras,err_Fierté,err_Jalousie,err_Autre,n_errors_12,hamming_12,jaccard_error_12,weighted_hamming_12,error_category,emotion_density_12,mode_density_4,label_density_19
Obésité,109,un gros tas de graisse arabe,28,6,0,0,1,1,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31929955e-05,1.8796136e-06,1.2348486e-05,1.2808186e-05,3.2089563e-05,1.1268836e-05,5.8155756e-06,4.410069e-07,3.0086224e-07,1.5534222e-06,6.337624e-08,3.146132e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.01209920155103232,low_error,1,1,4
Obésité,110,bah si bah les couilles supprime la vidéo mon con,49,10,0,0,1,0,1,0,1,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.92585343,0.0054173847,0.0020018858,0.0003083028,0.0003036069,0.0014318008,2.8311753e-05,0.00025948707,0.001360919,0.000115887626,6.85958e-05,0.18082637,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Obésité,111,le mec il a un nom de films de clichés américain et il se permet de critiquer le culot,86,19,0,0,0,0,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.999908,0.0011593534,0.0019190987,0.00040489025,0.00020930315,0.00013473108,0.00033243495,5.837148e-05,0.00023463932,6.230861e-05,1.7419847e-05,0.0023962737,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Obésité,112,porter pleinte carremenent ? j ai tue ta mere ou quoi,53,11,0,1,0,0,0,0,0,bully_support,CAG,victim_support,OTH,ATK,EMP,NEG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014846999,0.0064377766,0.00017144675,0.9520689,0.014395137,0.004411841,4.7047717e-05,0.0003794593,0.0011392235,0.00038918716,0.00027082133,0.1147922,FN,OK,OK,FP,FN,OK,OK,OK,OK,OK,OK,OK,3,0.25,1.0,0.2512086772471123,medium_error,2,1,5
Obésité,113,oui porte plainte,17,3,0,0,0,0,0,0,0,bully,CAG,victim_support,OTH,ATK,EMP,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3201769e-05,1.6135467e-06,1.0992259e-05,1.3895319e-05,2.780471e-05,9.825605e-06,4.7541776e-06,3.6576526e-07,2.561177e-07,1.3018443e-06,5.1600047e-08,2.564705e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,114,brice t'as fais laid hier,25,5,0,0,0,1,0,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.056446146,0.008204674,0.00040273834,0.00044065286,6.2916195e-05,0.022199588,9.295196e-05,0.00083263067,0.00539382,0.0003097972,0.0001460889,0.845401,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Obésité,115,t'inquiète Paul ne répond pas,29,5,0,0,0,0,0,0,0,conciliator,NAG,,,EMP,ATK,POS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00012543531,9.130487e-05,0.0010262361,0.99994624,0.0004438161,0.0008127549,3.421758e-05,1.6993119e-05,0.00020667791,0.0002345277,6.4323294e-06,0.0007039483,OK,OK,OK,FP,OK,FN,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.19307377781453441,medium_error,1,1,4
Obésité,116,pour faire quoi même,20,4,0,0,0,1,0,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3468401e-05,1.5410234e-06,9.729609e-06,1.4763065e-05,2.8324393e-05,9.787766e-06,4.5420315e-06,3.4940297e-07,2.458261e-07,1.205234e-06,4.9265946e-08,2.2500124e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,117,vsy paule sale bagraa va,24,5,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12379485e-05,2.698309e-06,2.005927e-05,1.5171177e-05,3.053474e-05,1.7682982e-05,6.4860437e-06,6.023435e-07,4.4546172e-07,2.1768924e-06,8.9801844e-08,8.061033e-05,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.015436912323730892,medium_error,2,1,5
Obésité,118,tu sais brice les akhy ils n'ont pas le droit d'harceler,56,11,0,0,0,0,0,0,0,conciliator,CAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636005e-05,2.9682692e-06,1.5747755e-05,1.9052344e-05,1.694163e-05,1.641409e-05,5.8762257e-06,5.936688e-07,5.3350027e-07,2.1060225e-06,8.504343e-08,0.0001851754,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,119,arrete Julien avec ton gros crane,33,6,0,0,1,0,0,0,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2788693e-05,1.5737193e-06,1.0594065e-05,1.2581111e-05,2.6980802e-05,1.0164529e-05,4.8127413e-06,3.554421e-07,2.5396756e-07,1.2381116e-06,4.9510206e-08,3.0679017e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,120,brice je vais vraient porter plainte si ça continue. Vous êtes même pas foutu d'arrêter une blague,98,17,0,0,0,1,0,0,0,victim,NAG,,,CNS,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9871137,0.0028375066,0.0017281001,0.001574727,0.013845875,0.001115519,1.9822342e-05,0.00013960518,0.00045087072,8.401006e-05,5.1315903e-05,0.004612936,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,2,5
Obésité,121,comme on dis peche mais prie,28,6,0,0,0,0,0,0,0,conciliator,CAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3614053e-05,1.579383e-06,1.0128407e-05,1.4020842e-05,3.1013093e-05,9.864672e-06,4.7719473e-06,3.591124e-07,2.4559736e-07,1.242487e-06,5.1347534e-08,2.2461065e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,122,bon les gars ça part loin là a croire c'est moi le gros porc de service,71,16,0,1,1,1,0,0,0,bully,OAG,victim,NCG,ATK,CNS,NEG,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.96527725,0.004377618,0.0014270487,0.0015064727,0.10828013,0.0007752788,4.9840044e-05,0.0002422074,0.0005228723,0.00014935213,0.00011406277,0.0068796347,FP,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.015436912323730892,medium_error,1,1,4
Obésité,123,mais appart insulter les gens sur leur poids et sur leur religions vous savez faire quoi les gars,97,18,0,0,1,1,0,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.651636,0.024283191,0.003983127,0.1618644,0.0002208728,0.006741438,0.011082372,0.023301816,0.9218274,0.01853698,0.0022402743,0.03808017,OK,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,OK,1,0.08333333333333333,0.5,0.12393548323720686,low_error,1,1,4
Obésité,124,akhy donneure de conseille,26,4,0,1,0,1,1,0,0,bully_support,CAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3404166e-05,1.5212814e-06,1.0207941e-05,1.4464125e-05,2.929315e-05,9.684822e-06,4.6013424e-06,3.4742493e-07,2.4082735e-07,1.2151606e-06,4.9197403e-08,2.0457626e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,125,tre bonne question,18,3,0,0,0,0,0,0,0,conciliator,NAG,,,EMP,DFN,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2721511e-05,1.7660772e-06,1.0658812e-05,1.49001235e-05,2.6265203e-05,1.0983363e-05,4.7797716e-06,3.9030155e-07,2.815938e-07,1.3713155e-06,5.5208407e-08,3.8427e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,126,vous avez une vie j'aures ?,27,6,0,0,0,1,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011751066,0.00040295167,7.038429e-05,0.010586754,9.111161e-05,0.0007561554,2.3603974e-05,2.225342e-05,0.00011510842,2.264383e-05,6.9472276e-06,0.990728,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Obésité,127,donc bete d'idée on arrete,26,5,0,0,0,0,0,0,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031908156,4.3978656e-05,5.812502e-05,1.8506864e-05,1.3972948e-05,0.0007153129,6.967976e-06,5.3871186e-06,7.5899557e-06,8.2159495e-06,7.969145e-07,0.023534779,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,128,oui,3,1,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3048687e-05,1.5966947e-06,1.05513955e-05,1.41874125e-05,3.0750398e-05,1.0367811e-05,4.7106073e-06,3.659271e-07,2.511795e-07,1.2651007e-06,5.210613e-08,2.2721963e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,129,on fais la paix,15,4,0,0,0,0,0,0,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3655637e-05,1.8418019e-06,1.13514125e-05,1.4634231e-05,2.578726e-05,1.1936537e-05,5.3059216e-06,4.2603045e-07,3.0339754e-07,1.4298862e-06,6.0104675e-08,3.304252e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,130,Arthur et les minimoys,22,4,0,0,0,0,0,0,0,victim_support,OAG,bully,NCG,DFN,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3239694e-05,1.5744157e-06,1.0624236e-05,1.3397993e-05,3.0133342e-05,1.00995385e-05,4.7692947e-06,3.588368e-07,2.4719523e-07,1.2659661e-06,5.087569e-08,2.317364e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,131,entre muslim,12,2,0,0,0,0,0,0,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2419583e-05,1.4536021e-06,9.799075e-06,1.3709801e-05,2.8002423e-05,9.694977e-06,4.462732e-06,3.294062e-07,2.3447585e-07,1.1502221e-06,4.5935373e-08,2.4544881e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,132,mais cassez vous  d ici faut profiter de la vie,47,10,0,0,0,0,0,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002516823,4.228224e-05,0.0011074666,1.9440935e-05,1.504366e-05,7.499969e-05,5.441095e-06,2.6880662e-06,2.6722878e-06,1.6218824e-05,5.600219e-07,0.1377923,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.03226453746941952,low_error,1,1,4
Obésité,133,qu'est ce tu veut Selena,24,5,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00017783006,3.652034e-05,0.00012280181,0.00012353656,9.905662e-05,8.1487386e-05,6.256392e-05,2.7575225e-06,1.2980202e-05,6.982091e-06,7.8770233e-07,0.99890685,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Obésité,134,si vous savez pas vous amuser c votre probleme,46,9,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013989347,0.00043202733,0.99723464,0.00072331075,0.00021678183,0.0003715285,0.000103107915,4.8056518e-05,6.533274e-05,0.00045321096,1.6233496e-05,0.0034431804,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
Obésité,135,palala julien le philosophe,27,4,0,1,0,1,0,0,1,conciliator,CAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3143204e-05,1.6774311e-06,1.0985217e-05,1.240733e-05,2.9245251e-05,1.0029827e-05,5.080795e-06,3.7960183e-07,2.6608694e-07,1.3252882e-06,5.347605e-08,3.3157386e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,136,laisse Selena tranquille,24,3,0,0,0,0,0,0,0,conciliator,NAG,,,OTH,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2917445e-05,1.6899521e-06,1.1283405e-05,1.3208847e-05,2.7530177e-05,1.0723708e-05,5.165311e-06,3.9094004e-07,2.7599563e-07,1.3686763e-06,5.4979953e-08,2.9027553e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,137,nous on veut juste l'aide paul en vrai le pauvre faut qu'il comprenne qu'il est énorme,86,16,0,1,0,1,0,0,0,bully,OAG,victim,DNG,ATK,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0065835128,0.008599296,0.00017759133,0.06341388,0.00226049,0.99883693,2.705405e-05,0.001604721,0.004026979,0.0006440357,0.00030020336,0.0360453,OK,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.06913829457732755,low_error,0,0,0
Obésité,138,mais frere en quoi c amusant,28,6,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00025560035,3.2895976e-05,0.99684983,0.0043385657,0.00094618776,0.00057707797,5.6567584e-05,1.570732e-05,0.00014930985,0.00034110603,2.9834182e-06,0.0058861813,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
Obésité,139,brice tu te croit marrant,25,5,0,0,0,0,0,0,0,conciliator,CAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0008032198,5.6386354e-05,0.9994338,0.004377589,0.0010415065,0.0004178058,0.00011518694,2.190986e-05,0.00020102008,0.0004566488,5.138666e-06,0.013537235,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
Obésité,140,je sais on me le dit souvent,28,7,0,0,0,0,0,0,0,bully,CAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3466436e-05,2.0797268e-06,1.2322464e-05,1.6569998e-05,2.7236034e-05,1.3500435e-05,5.7039842e-06,4.808498e-07,3.3953157e-07,1.6540145e-06,6.989907e-08,3.6021327e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,141,Elle se mêle de chose qui la regarde pas,40,9,0,0,0,0,0,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8836029,0.00037829205,0.000121631856,0.00012632368,0.0006430265,3.1916363e-05,3.2645217e-05,1.5785541e-05,5.284594e-05,1.1194948e-05,5.619056e-06,0.52093965,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,0.5,0.015611872969073962,low_error,1,1,4
Obésité,142,je vais te pisser dessus et tu me diras si c amusant,52,12,0,1,0,1,0,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.015701955,0.003098969,0.99255353,0.042418253,0.00024231737,0.0024807989,0.0035267284,0.0024980465,0.34525287,0.021447401,0.00034904986,0.4795824,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,FN,3,0.25,1.0,0.05121412121119205,medium_error,2,2,6
Obésité,143,les gars moi je suis une personne neutre,40,8,0,0,0,0,0,0,0,conciliator,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2134212e-05,5.230446e-06,2.1505159e-05,1.6390237e-05,2.7919175e-05,1.5069635e-05,1.11928875e-05,9.87364e-07,9.3081434e-07,3.355808e-06,1.5967281e-07,0.0011004815,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,144,il faut qu il fasse un regime et on les seuls a lui faire comprendre,68,15,0,0,0,0,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3436931e-05,1.5440432e-06,1.0205215e-05,1.3738845e-05,2.6660013e-05,1.0487702e-05,4.722726e-06,3.5592748e-07,2.5251634e-07,1.2202204e-06,4.9565106e-08,2.3132636e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,145,ok mon con,10,3,0,0,1,1,0,0,0,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2241016e-05,2.1426627e-06,1.5055844e-05,1.2171114e-05,2.8480463e-05,1.2458231e-05,5.805972e-06,4.7270512e-07,3.3294538e-07,1.7512779e-06,6.82585e-08,5.901356e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,146,MAis arrete de faire genre brice !,34,7,0,0,0,0,0,0,0,victim,NAG,,,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025122592,0.00015185712,0.0003427867,0.00014394699,3.595876e-05,7.606824e-05,2.4876204e-05,9.156136e-06,3.633889e-05,1.6402088e-05,2.431708e-06,0.94212127,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,1,1,4
Obésité,147,mais t vraiment con ma parole julien,36,7,0,0,1,0,0,0,1,victim_support,OAG,bully_support,NCG,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9947948,0.0018047781,0.0005312159,0.0005949966,0.0032291908,0.00033650626,3.3507364e-05,0.00010593607,0.00050255103,6.734467e-05,3.3338976e-05,0.0049069095,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Obésité,148,donc je me met a la place de paul et sa m'aurait pas plu,56,14,0,0,0,0,0,0,0,conciliator,NAG,,,OTH,,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00026954134,4.5881145e-05,0.00016075368,8.48298e-05,0.00010747401,7.091552e-05,6.0570255e-05,3.5570836e-06,1.5342677e-05,9.23338e-06,9.756152e-07,0.9988558,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,1,1,4
Obésité,149,je te jure je vais te casser la gueule,38,9,0,0,0,0,1,0,0,victim_support,OAG,bully_support,THR,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9869162,0.0064727995,0.00054034474,0.0012247587,0.009918304,0.0003260293,0.00010295916,0.0003316202,0.0009444185,0.00021396851,0.00014740281,0.018900778,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,2,5
Obésité,150,laisser le tranquille,21,3,0,0,0,0,0,0,0,conciliator,NAG,,,OTH,,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3268513e-05,1.592004e-06,1.1198974e-05,1.3233255e-05,2.7462132e-05,1.0711525e-05,4.773868e-06,3.6644118e-07,2.5682576e-07,1.2704435e-06,5.1270902e-08,2.4025318e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,151,STOP AU HARCELEMENT,19,3,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.310978e-05,1.4109191e-06,9.653654e-06,1.4636675e-05,2.589742e-05,9.515026e-06,4.2609527e-06,3.1764512e-07,2.2694428e-07,1.1123465e-06,4.4200473e-08,2.1712487e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,152,le muslim 2.0 se reveill eouhh attention !!,43,8,0,0,0,1,0,0,1,bully_support,OAG,victim_support,NCG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007852543,0.001227281,0.38394263,0.0019076357,0.0017116374,0.00018625951,6.23611e-05,9.775809e-05,0.00023609912,0.00038392757,4.0730258e-05,0.2330275,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,153,vous etes tous inferieur a nous enfaite,39,7,0,0,0,1,0,0,0,victim_support,OAG,bully,DNG,DFN,,NEG,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9686583,0.00903568,0.00013082905,0.0010081355,0.028940218,0.0002114204,0.00038849213,0.0006837499,0.001081229,0.0004640929,0.00029593313,0.009658957,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.08333333333333333,0.5,0.015611872969073962,low_error,2,1,5
Obésité,154,ca va chauffer,14,3,0,0,0,0,0,0,0,bully_support,OAG,victim_support,THR,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2525038e-05,1.4996127e-06,1.0082697e-05,1.3234997e-05,2.7088772e-05,1.006334e-05,4.6001005e-06,3.3960475e-07,2.427231e-07,1.1794938e-06,4.71992e-08,2.6957294e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Obésité,155,FAITES L'AMOUR PAS LA GUERRE,28,5,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3109905e-05,1.5819653e-06,1.2523031e-05,1.2529638e-05,2.8472043e-05,1.0465103e-05,4.3664095e-06,3.4984038e-07,2.437433e-07,1.2842623e-06,4.9171412e-08,2.5389823e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.08333333333333333,1.0,0.015611872969073962,low_error,1,2,4
Obésité,156,mais laisser les religions tranquille stoppppp,46,6,0,0,0,0,0,0,1,conciliator,NAG,,,CNS,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3190984e-05,1.4641173e-06,9.946147e-06,1.3682309e-05,2.7761072e-05,9.957735e-06,4.4344424e-06,3.3238572e-07,2.3338204e-07,1.1509024e-06,4.6412087e-08,2.1573025e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
